0,1,2,anomaly
0.121212,0.012746,0.083081,0
0.111111,0.002462,0.077983,0
0.121212,0.002344,0.079498,0
0.111111,0.003634,0.074125,0
0.10101,0.001826,0.083494,0
0.121212,0.004969,0.073298,0
0.111111,0.002625,0.074125,0
0.121212,0.006168,0.075227,0
0.111111,0.004533,0.072747,0
0.121212,0.002298,0.073574,0
0.10101,0.008303,0.073023,0
0.111111,0.00407,0.071645,0
0.10101,0.002834,0.076605,0
0.090909,0.001526,0.072058,0
0.121212,0.008267,0.074263,0
0.10101,0.009021,0.073574,0
0.10101,0.002807,0.073987,0
0.090909,0.005832,0.074263,0
0.090909,0.007976,0.072885,0
0.111111,0.00546,0.073023,0
0.080808,0.014172,0.071094,0
0.111111,0.00467,0.072472,0
0.10101,0.012119,0.073298,0
0.10101,0.002407,0.072472,0
0.080808,0.007786,0.073023,0
0.121212,0.010575,0.071921,0
0.090909,0.003298,0.072334,0
0.10101,0.00248,0.074401,0
0.090909,0.00347,0.072885,0
0.10101,0.003425,0.073436,0
0.080808,0.010783,0.073161,0
0.090909,0.003488,0.073712,0
0.10101,0.003207,0.071783,0
0.080808,0.002471,0.072196,0
0.090909,0.002326,0.073574,0
0.10101,0.005387,0.072747,0
0.090909,0.014654,0.072472,0
0.080808,0.001608,0.072885,0
0.090909,0.003461,0.072334,0
0.070707,0.003007,0.072058,0
0.080808,0.009048,0.076881,0
0.090909,0.003171,0.071645,0
0.080808,0.003743,0.080325,0
0.080808,0.002153,0.071507,0
0.080808,0.002889,0.071783,0
0.070707,0.00516,0.074263,0
0.090909,0.003379,0.071645,0
0.070707,0.002417,0.073436,0
0.070707,0.003025,0.071507,0
0.080808,0.003034,0.072196,0
0.090909,0.020613,0.07137,0
0.070707,0.002471,0.071783,0
0.080808,0.005732,0.07137,0
0.060606,0.002417,0.07137,0
0.080808,0.002153,0.071783,0
0.070707,0.004197,0.074125,0
0.080808,0.002062,0.071507,0
0.060606,0.00318,0.075778,0
0.070707,0.002298,0.073987,0
0.080808,0.003325,0.074263,0
0.070707,0.011238,0.073298,0
0.070707,0.002371,0.073023,0
0.070707,0.002953,0.072196,0
0.070707,0.002326,0.072472,0
0.070707,0.003243,0.077845,0
0.090909,0.00328,0.072196,0
0.080808,0.00456,0.071507,0
0.070707,0.003052,0.07261,0
0.080808,0.002071,0.071783,0
0.060606,0.00278,0.072747,0
0.070707,0.016162,0.070818,0
0.060606,0.004333,0.071783,0
0.060606,0.001944,0.07261,0
0.060606,0.004915,0.072058,0
0.070707,0.004079,0.072196,0
0.060606,0.002898,0.07137,0
0.060606,0.002671,0.072334,0
0.060606,0.002734,0.071645,0
0.060606,0.00248,0.071783,0
0.060606,0.003134,0.075365,0
0.060606,0.011365,0.072472,0
0.070707,0.002326,0.072058,0
0.060606,0.007677,0.071783,0
0.060606,0.003389,0.071507,0
0.060606,0.002071,0.072885,0
0.060606,0.00327,0.072058,0
0.070707,0.003498,0.071645,0
0.060606,0.004097,0.071783,0
0.060606,0.002153,0.07137,0
0.060606,0.001672,0.071507,0
0.060606,0.008376,0.07137,0
0.060606,0.002716,0.070267,0
0.050505,0.002407,0.072196,0
0.060606,0.00308,0.071645,0
0.060606,0.003343,0.07137,0
0.060606,0.004043,0.073023,0
0.050505,0.005805,0.074125,0
0.050505,0.002898,0.070956,0
0.050505,0.004615,0.071507,0
0.050505,0.00228,0.07137,0
0.050505,0.015589,0.071507,0
0.060606,0.004424,0.071507,0
0.050505,0.002326,0.083081,0
0.060606,0.002653,0.07137,0
0.050505,0.002862,0.072472,0
0.050505,0.002544,0.07137,0
0.050505,0.00218,0.071232,0
0.060606,0.003661,0.071783,0
0.050505,0.003016,0.071783,0
0.050505,0.002616,0.077983,0
0.060606,0.008876,0.072472,0
0.050505,0.002017,0.07261,0
0.050505,0.002162,0.07137,0
0.060606,0.008385,0.07137,0
0.050505,0.003452,0.071507,0
0.050505,0.001917,0.073436,0
0.040404,0.002816,0.072058,0
0.050505,0.002744,0.071921,0
0.050505,0.00248,0.071232,0
0.050505,0.00387,0.071232,0
0.050505,0.013482,0.072334,0
0.050505,0.004788,0.07137,0
0.040404,0.00466,0.071921,0
0.050505,0.002843,0.072472,0
0.050505,0.003425,0.071783,0
0.050505,0.003379,0.071094,0
0.050505,0.001926,0.071232,0
0.050505,0.001926,0.071783,0
0.050505,0.004679,0.071783,0
0.050505,0.002725,0.071921,0
0.050505,0.007985,0.07137,0
0.050505,0.002271,0.071921,0
0.050505,0.003289,0.072472,0
0.050505,0.002716,0.071507,0
0.060606,0.002489,0.071645,0
0.040404,0.003207,0.072334,0
0.040404,0.002444,0.071232,0
0.040404,0.003389,0.071507,0
0.040404,0.002571,0.071645,0
0.050505,0.003343,0.071094,0
0.050505,0.018514,0.071507,0
0.050505,0.003552,0.073023,0
0.050505,0.015671,0.076605,0
0.050505,0.003697,0.071921,0
0.050505,0.003198,0.071645,0
0.040404,0.002135,0.071507,0
0.040404,0.003834,0.072058,0
0.060606,0.004088,0.071094,0
0.050505,0.002671,0.073023,0
0.040404,0.002253,0.07137,0
0.040404,0.013291,0.070956,0
0.050505,0.004134,0.072885,0
0.040404,0.001417,0.072058,0
0.040404,0.006069,0.07137,0
0.040404,0.005051,0.072334,0
0.050505,0.002471,0.071783,0
0.040404,0.004115,0.07137,0
0.050505,0.004252,0.072058,0
0.040404,0.011383,0.07261,0
0.050505,0.002371,0.071645,0
0.050505,0.010929,0.072196,0
0.040404,0.001899,0.070956,0
0.040404,0.001699,0.070956,0
0.040404,0.002417,0.072472,0
0.040404,0.00327,0.071783,0
0.040404,0.002789,0.071783,0
0.040404,0.001799,0.071507,0
0.050505,0.003043,0.073023,0
0.040404,0.003507,0.071094,0
0.050505,0.002898,0.07137,0
0.040404,0.009103,0.071507,0
0.040404,0.003143,0.071783,0
0.040404,0.003361,0.07137,0
0.040404,0.003479,0.071507,0
0.030303,0.00288,0.073161,0
0.050505,0.003161,0.072058,0
0.040404,0.002307,0.072058,0
0.040404,0.001563,0.071783,0
0.040404,0.002335,0.071783,0
0.040404,0.002998,0.072058,0
0.040404,0.009575,0.072196,0
0.040404,0.005096,0.071507,0
0.050505,0.005705,0.071232,0
0.060606,0.002444,0.071921,0
0.050505,0.004061,0.071645,0
0.040404,0.006704,0.072196,0
0.040404,0.003925,0.071645,0
0.040404,0.003016,0.071094,0
0.040404,0.007059,0.07261,0
0.040404,0.002498,0.071921,0
0.040404,0.009575,0.07137,0
0.040404,0.00327,0.072472,0
0.030303,0.003198,0.071783,0
0.040404,0.002671,0.07137,0
0.040404,0.00278,0.071645,0
0.040404,0.002625,0.071507,0
0.040404,0.004524,0.071094,0
0.040404,0.002398,0.071783,0
0.040404,0.002498,0.07137,0
0.030303,0.001935,0.070956,0
0.040404,0.017352,0.072058,0
0.040404,0.002698,0.071507,0
0.040404,0.004588,0.071645,0
0.040404,0.003352,0.072058,0
0.030303,0.002298,0.072747,0
0.040404,0.002925,0.070956,0
0.030303,0.002344,0.071783,0
0.040404,0.00357,0.071507,0
0.050505,0.001708,0.071232,0
0.040404,0.005187,0.071094,0
0.040404,0.009384,0.071921,0
0.040404,0.001944,0.071507,0
0.040404,0.002771,0.07137,0
0.040404,0.002571,0.071094,0
0.040404,0.002162,0.071094,0
0.040404,0.001626,0.071645,0
0.040404,0.002807,0.071921,0
0.040404,0.005905,0.071645,0
0.040404,0.001862,0.072334,0
0.040404,0.002744,0.071232,0
0.030303,0.020613,0.071232,0
0.040404,0.004742,0.071645,0
0.040404,0.001581,0.072334,0
0.040404,0.002417,0.071094,0
0.040404,0.001781,0.071094,0
0.040404,0.001345,0.070818,0
0.030303,0.003125,0.072058,0
0.030303,0.003906,0.070543,0
0.030303,0.001944,0.071232,0
0.030303,0.001999,0.071645,0
0.040404,0.012092,0.071507,0
0.040404,0.002226,0.072747,0
0.030303,0.001717,0.071645,0
0.040404,0.005732,0.072196,0
0.030303,0.002653,0.071783,0
0.030303,0.003525,0.07137,0
0.040404,0.002507,0.07137,0
0.030303,0.001753,0.071094,0
0.040404,0.002262,0.073161,0
0.030303,0.002053,0.070681,0
0.030303,0.012201,0.070681,0
0.030303,0.003488,0.071645,0
0.030303,0.002498,0.070405,0
0.040404,0.001917,0.070956,0
0.030303,0.002017,0.070543,0
0.070707,0.003298,0.07137,0
0.040404,0.002262,0.070405,0
0.040404,0.007395,0.071094,0
0.030303,0.004115,0.070956,0
0.040404,0.002298,0.07137,0
0.030303,0.013391,0.070956,0
0.040404,0.002889,0.071094,0
0.040404,0.005578,0.071232,0
0.040404,0.001944,0.070956,0
0.030303,0.002553,0.077018,0
0.040404,0.002471,0.071783,0
0.040404,0.001508,0.072472,0
0.040404,0.002526,0.07137,0
0.040404,0.002117,0.071094,0
0.030303,0.00179,0.070681,0
0.040404,0.020222,0.071783,0
0.040404,0.00228,0.071507,0
0.030303,0.003825,0.070405,0
0.030303,0.002807,0.071507,0
0.030303,0.002553,0.07137,0
0.040404,0.001999,0.071094,0
0.040404,0.002244,0.071645,0
0.040404,0.002971,0.071232,0
0.030303,0.002253,0.07137,0
0.050505,0.003025,0.072058,0
0.040404,0.010902,0.074538,0
0.040404,0.002462,0.070818,0
0.030303,0.001862,0.071094,0
0.030303,0.004461,0.071094,0
0.030303,0.000972,0.071232,0
0.040404,0.003516,0.071094,0
0.040404,0.010284,0.070818,0
0.030303,0.002553,0.071094,0
0.030303,0.004043,0.070818,0
0.030303,0.009048,0.071094,0
0.040404,0.01519,0.07137,0
0.040404,0.00198,0.070405,0
0.040404,0.002607,0.07013,0
0.050505,0.003316,0.071507,0
0.040404,0.001953,0.070818,0
0.040404,0.003643,0.071232,0
0.040404,0.002462,0.071507,0
0.040404,0.00218,0.071783,0
0.040404,0.002235,0.071645,0
0.040404,0.002044,0.071507,0
0.050505,0.010911,0.070818,0
0.050505,0.002099,0.071783,0
0.040404,0.002644,0.07261,0
0.040404,0.004806,0.072334,0
0.050505,0.001908,0.07137,0
0.060606,0.002471,0.070956,0
0.060606,0.002135,0.071507,0
0.060606,0.00337,0.072196,0
0.080808,0.001499,0.070956,0
0.060606,0.002326,0.072472,0
0.050505,0.016598,0.070267,0
0.040404,0.002298,0.070818,0
0.030303,0.005642,0.070267,0
0.030303,0.005169,0.070405,0
0.030303,0.002698,0.070405,0
0.040404,0.002544,0.071232,0
0.040404,0.002853,0.070818,0
0.040404,0.003007,0.070543,0
0.030303,0.001808,0.07013,0
0.030303,0.002889,0.072058,0
0.040404,0.018187,0.070818,0
0.030303,0.003379,0.071094,0
0.040404,0.001835,0.070818,0
0.050505,0.002989,0.070405,0
0.030303,0.002198,0.071645,0
0.040404,0.002853,0.070956,0
0.040404,0.005414,0.07137,0
0.050505,0.007486,0.071507,0
0.040404,0.00466,0.07137,0
0.040404,0.001172,0.070405,0
0.040404,0.0138,0.069992,0
0.040404,0.002535,0.070267,0
0.030303,0.007059,0.070543,0
0.030303,0.002426,0.070681,0
0.030303,0.002562,0.070818,0
0.040404,0.003034,0.071507,0
0.030303,0.002644,0.070681,0
0.030303,0.002671,0.071094,0
0.040404,0.002753,0.070818,0
0.030303,0.001935,0.071783,0
0.060606,0.011129,0.072058,0
0.030303,0.003797,0.071232,0
0.040404,0.003834,0.070543,0
0.030303,0.002108,0.070405,0
0.040404,0.004052,0.071094,0
0.040404,0.007231,0.069992,0
0.030303,0.002562,0.07013,0
0.040404,0.013145,0.069992,0
0.030303,0.007577,0.07137,0
0.030303,0.005342,0.070818,0
0.030303,0.028735,0.070681,0
0.040404,0.004451,0.071094,0
0.030303,0.004124,0.071921,0
0.040404,0.001917,0.071094,0
0.030303,0.003498,0.069992,0
0.030303,0.003325,0.07013,0
0.030303,0.003443,0.070681,0
0.040404,0.002099,0.07137,0
0.030303,0.002317,0.072058,0
0.040404,0.003316,0.070543,0
0.040404,0.022157,0.073574,0
0.030303,0.002117,0.070956,0
0.040404,0.005632,0.071094,0
0.030303,0.002998,0.070681,0
0.040404,0.002144,0.07137,0
0.040404,0.005351,0.07137,0
0.030303,0.004188,0.070956,0
0.030303,0.002144,0.070405,0
0.030303,0.003171,0.070543,0
0.030303,0.001953,0.07013,0
0.030303,0.025564,0.071921,0
0.030303,0.002453,0.071232,0
0.030303,0.002562,0.070818,0
0.030303,0.001744,0.071232,0
0.030303,0.00139,0.070681,0
0.040404,0.002998,0.070543,0
0.050505,0.002208,0.070267,0
0.030303,0.004379,0.070543,0
0.040404,0.001781,0.071507,0
0.040404,0.002417,0.07137,0
0.040404,0.01469,0.070956,0
0.040404,0.002417,0.071232,0
0.030303,0.002671,0.070818,0
0.030303,0.001672,0.070405,0
0.040404,0.001753,0.070543,0
0.040404,0.002853,0.069992,0
0.030303,0.001917,0.07137,0
0.040404,0.003043,0.070543,0
0.030303,0.002017,0.070405,0
0.040404,0.002507,0.070405,0
0.040404,0.025301,0.070818,0
0.040404,0.001817,0.069854,0
0.040404,0.006514,0.07137,0
0.030303,0.00596,0.071094,0
0.040404,0.001644,0.069303,0
0.040404,0.002489,0.070405,0
0.040404,0.002943,0.070956,0
0.040404,0.004388,0.070681,0
0.040404,0.001399,0.070681,0
0.040404,0.003007,0.070681,0
0.040404,0.016916,0.070681,0
0.050505,0.002398,0.071094,0
0.040404,0.003779,0.071232,0
0.040404,0.002444,0.071232,0
0.040404,0.00199,0.070543,0
0.050505,0.003007,0.071783,0
0.050505,0.007613,0.07385,0
0.040404,0.002271,0.072196,0
0.040404,0.002489,0.071921,0
0.050505,0.002471,0.071921,0
0.040404,0.02392,0.071921,0
0.050505,0.002317,0.071921,0
0.040404,0.002253,0.070267,0
0.040404,0.003034,0.070681,0
0.040404,0.002807,0.070681,0
0.040404,0.003434,0.070543,0
0.040404,0.004888,0.070405,0
0.040404,0.006005,0.07137,0
0.040404,0.004261,0.070956,0
0.040404,0.001626,0.071094,0
0.050505,0.020595,0.071645,0
0.040404,0.005741,0.07013,0
0.050505,0.002371,0.070818,0
0.040404,0.010302,0.071232,0
0.040404,0.006514,0.070956,0
0.060606,0.002117,0.071094,0
0.050505,0.002417,0.071232,0
0.050505,0.004415,0.071783,0
0.040404,0.001708,0.071232,0
0.040404,0.001853,0.072334,0
0.050505,0.025328,0.071094,0
0.050505,0.002916,0.070681,0
0.050505,0.001735,0.07137,0
0.050505,0.001853,0.070543,0
0.050505,0.002607,0.070681,0
0.050505,0.002662,0.070956,0
0.060606,0.003171,0.072196,0
0.060606,0.003716,0.071645,0
0.050505,0.002753,0.070956,0
0.050505,0.001871,0.071094,0
0.050505,0.016961,0.070818,0
0.050505,0.002444,0.071645,0
0.050505,0.002725,0.070543,0
0.060606,0.001553,0.071094,0
0.040404,0.003298,0.070543,0
0.050505,0.002825,0.071232,0
0.050505,0.002335,0.071232,0
0.050505,0.00268,0.070818,0
0.050505,0.002371,0.071645,0
0.060606,0.002943,0.070818,0
0.060606,0.024992,0.071645,0
0.060606,0.004515,0.071783,0
0.060606,0.003507,0.071783,0
0.070707,0.002943,0.071783,0
0.060606,0.002198,0.072747,0
0.060606,0.006459,0.071921,0
0.050505,0.002044,0.072058,0
0.060606,0.002262,0.071094,0
0.060606,0.002825,0.070681,0
0.060606,0.002244,0.072334,0
0.060606,0.017815,0.070681,0
0.050505,0.002407,0.071783,0
0.080808,0.003634,0.07137,0
0.060606,0.002471,0.071645,0
0.050505,0.003298,0.070956,0
0.060606,0.003343,0.07137,0
0.050505,0.003325,0.070818,0
0.060606,0.002353,0.07137,0
0.050505,0.010238,0.078396,0
0.060606,0.002962,0.07261,0
0.060606,0.022948,0.072196,0
0.050505,0.002017,0.07261,0
0.060606,0.002962,0.073161,0
0.060606,0.003488,0.07261,0
0.060606,0.001753,0.07509,0
0.050505,0.002017,0.07385,0
0.060606,0.002816,0.071645,0
0.060606,0.002398,0.073712,0
0.060606,0.001499,0.071921,0
0.060606,0.005242,0.072196,0
0.060606,0.016788,0.071921,0
0.060606,0.002762,0.072747,0
0.060606,0.018405,0.07261,0
0.060606,0.005215,0.080187,0
0.060606,0.003443,0.073436,0
0.070707,0.00337,0.074676,0
0.060606,0.003261,0.07261,0
0.070707,0.002689,0.072747,0
0.060606,0.001254,0.072058,0
0.070707,0.004088,0.081152,0
0.060606,0.027772,0.073574,0
0.070707,0.00159,0.073574,0
0.070707,0.002398,0.073574,0
0.070707,0.003697,0.073574,0
0.070707,0.002126,0.073023,0
0.121212,0.003661,0.072885,0
0.080808,0.007567,0.073298,0
0.070707,0.003189,0.072885,0
0.080808,0.002244,0.07261,0
0.070707,0.002971,0.074401,0
0.080808,0.018469,0.072058,0
0.070707,0.003234,0.072885,0
0.090909,0.002017,0.072747,0
0.070707,0.002716,0.073023,0
0.080808,0.003434,0.075227,0
0.090909,0.003225,0.073161,0
0.080808,0.002417,0.073298,0
0.10101,0.003398,0.073987,0
0.080808,0.002253,0.073712,0
0.10101,0.002471,0.073987,0
0.090909,0.028962,0.073023,0
0.070707,0.003679,0.073161,0
0.10101,0.010284,0.074814,0
0.090909,0.010302,0.073298,0
0.080808,0.004997,0.074125,0
0.10101,0.005651,0.074263,0
0.080808,0.007967,0.074538,0
0.111111,0.007667,0.073574,0
0.080808,0.004624,0.074676,0
0.111111,0.003116,0.073436,0
0.111111,0.019932,0.076605,0
0.121212,0.011892,0.074538,0
0.10101,0.003888,0.074401,0
0.111111,0.006714,0.073712,0
0.10101,0.00695,0.074401,0
0.111111,0.002671,0.075778,0
0.10101,0.002843,0.074676,0
0.111111,0.005187,0.074814,0
0.111111,0.002744,0.075227,0
0.121212,0.002398,0.075503,0
0.141414,0.02719,0.075503,0
0.111111,0.002871,0.073574,0
0.131313,0.00198,0.075641,0
0.121212,0.003252,0.076054,0
0.121212,0.002426,0.074538,0
0.111111,0.00189,0.074952,0
0.121212,0.003252,0.07385,0
0.131313,0.003561,0.08129,0
0.111111,0.00238,0.074125,0
0.131313,0.002889,0.073987,0
0.131313,0.019441,0.074952,0
0.141414,0.002853,0.079774,0
0.131313,0.006259,0.074538,0
0.131313,0.002389,0.073436,0
0.131313,0.00327,0.076192,0
0.121212,0.002898,0.076192,0
0.141414,0.002871,0.080463,0
0.131313,0.002562,0.074401,0
0.121212,0.002117,0.076881,0
0.131313,0.003498,0.073712,0
0.141414,0.028653,0.07633,0
0.151515,0.002925,0.074538,0
0.151515,0.002544,0.074125,0
0.20202,0.004097,0.074401,0
0.262626,0.002444,0.080325,0
0.191919,0.002598,0.079636,0
0.171717,0.003552,0.076054,0
0.141414,0.002825,0.074263,0
0.161616,0.007531,0.075365,0
0.171717,0.003379,0.074125,0
0.171717,0.017815,0.07633,0
0.151515,0.002934,0.076743,0
0.131313,0.00337,0.073574,0
0.151515,0.00367,0.073712,0
0.151515,0.00278,0.082116,0
0.141414,0.003334,0.074263,0
0.131313,0.003634,0.077294,0
0.151515,0.003743,0.074401,0
0.141414,0.002335,0.076192,0
0.151515,0.002762,0.076605,0
0.151515,0.022176,0.078672,0
0.141414,0.003307,0.074263,0
0.141414,0.004624,0.074814,0
0.151515,0.003352,0.076605,0
0.141414,0.002725,0.075641,0
0.151515,0.002307,0.077983,0
0.161616,0.002562,0.075227,0
0.151515,0.004015,0.076881,0
0.151515,0.002716,0.082254,0
0.151515,0.004451,0.075641,0
0.161616,0.039782,0.076467,0
0.151515,0.005033,0.075227,0
0.151515,0.002489,0.082805,0
0.151515,0.009039,0.07509,0
0.171717,0.007477,0.075365,0
0.181818,0.009802,0.074952,0
0.141414,0.005215,0.074125,0
0.171717,0.017388,0.076743,0
0.171717,0.005042,0.083632,0
0.151515,0.002925,0.074538,0
0.171717,0.034958,0.081152,0
0.161616,0.003416,0.079636,0
0.161616,0.003207,0.074952,0
0.171717,0.004115,0.077294,0
0.171717,0.004124,0.078396,0
0.161616,0.00327,0.08005,0
0.181818,0.003243,0.076054,0
0.161616,0.003098,0.08253,0
0.171717,0.003107,0.075778,0
0.171717,0.002989,0.075227,0
0.171717,0.015117,0.075503,0
0.181818,0.004969,0.07757,0
0.161616,0.003225,0.075365,0
0.181818,0.003707,0.075365,0
0.171717,0.002544,0.075227,0
0.181818,0.004397,0.075365,0
0.161616,0.001853,0.083907,0
0.191919,0.002498,0.079636,0
0.181818,0.003316,0.076881,0
0.171717,0.003234,0.073712,0
0.171717,0.023593,0.076743,0
0.181818,0.002725,0.079774,0
0.181818,0.002798,0.076743,0
0.181818,0.001417,0.080601,0
0.171717,0.003434,0.095068,0
0.191919,0.004288,0.079912,0
0.191919,0.002762,0.07757,0
0.171717,0.006577,0.075365,0
0.181818,0.003516,0.079085,0
0.171717,0.002725,0.075916,0
0.181818,0.015998,0.077707,0
0.191919,0.003416,0.074814,0
0.171717,0.003679,0.084872,0
0.171717,0.003052,0.075503,0
0.191919,0.003234,0.080187,0
0.181818,0.003652,0.075778,0
0.181818,0.003461,0.074125,0
0.191919,0.00208,0.073987,0
0.181818,0.003298,0.078396,0
0.191919,0.004624,0.077018,0
0.20202,0.022993,0.083632,0
0.181818,0.003225,0.074125,0
0.181818,0.007522,0.07633,0
0.191919,0.003352,0.074401,0
0.181818,0.002099,0.077156,0
0.181818,0.00724,0.087352,0
0.191919,0.004688,0.075641,0
0.191919,0.002744,0.080463,0
0.191919,0.007967,0.083219,0
0.191919,0.014054,0.074676,0
0.20202,0.018142,0.090521,0
0.191919,0.002734,0.077018,0
0.191919,0.00318,0.084045,0
0.20202,0.003752,0.079636,0
0.181818,0.001908,0.08005,0
0.222222,0.004842,0.075503,0
0.20202,0.005642,0.083219,0
0.20202,0.006832,0.084596,0
0.191919,0.002762,0.08005,0
0.20202,0.003307,0.075503,0
0.171717,0.022684,0.102508,0
0.20202,0.002108,0.07633,0
0.181818,0.003534,0.082392,0
0.20202,0.003134,0.078258,0
0.191919,0.002762,0.078121,0
0.191919,0.004134,0.080463,0
0.20202,0.004015,0.090521,0
0.191919,0.002744,0.076467,0
0.191919,0.002198,0.075503,0
0.181818,0.004324,0.074814,0
0.212121,0.017379,0.085285,0
0.191919,0.00367,0.091072,0
0.212121,0.003843,0.088179,0
0.20202,0.007722,0.082943,0
0.181818,0.003062,0.076054,0
0.222222,0.003379,0.078672,0
0.191919,0.003634,0.075778,0
0.222222,0.002789,0.088179,0
0.222222,0.002907,0.07757,0
0.191919,0.00407,0.08749,0
0.222222,0.025491,0.08005,0
0.222222,0.004551,0.078258,0
0.252525,0.00377,0.08377,0
0.222222,0.003007,0.078121,0
0.252525,0.002398,0.081014,0
0.242424,0.004451,0.075641,0
0.222222,0.004479,0.075227,0
0.222222,0.002144,0.07881,0
0.20202,0.005996,0.074263,0
0.212121,0.002171,0.09121,0
0.212121,0.014608,0.074952,0
0.191919,0.003071,0.087765,0
0.212121,0.00337,0.086387,0
0.191919,0.002716,0.080738,0
0.212121,0.002698,0.079223,0
0.191919,0.004533,0.075641,0
0.20202,0.003461,0.077018,0
0.20202,0.003479,0.079498,0
0.20202,0.003425,0.07757,0
0.212121,0.003361,0.083632,0
0.212121,0.023102,0.074263,0
0.191919,0.005741,0.092036,0
0.20202,0.004806,0.080187,0
0.20202,0.003843,0.076467,0
0.212121,0.00318,0.089005,0
0.20202,0.003298,0.074538,0
0.20202,0.003098,0.077432,0
0.20202,0.003525,0.084183,0
0.20202,0.003607,0.09245,0
0.222222,0.003116,0.075916,0
0.212121,0.017261,0.075365,0
0.212121,0.002189,0.077432,0
0.222222,0.00357,0.079912,0
0.222222,0.003534,0.081703,0
0.212121,0.002998,0.075778,0
0.222222,0.003797,0.089556,0
0.232323,0.004079,0.077156,0
0.212121,0.003216,0.076467,0
0.191919,0.005669,0.077294,0
0.232323,0.004651,0.076743,0
0.212121,0.018678,0.078396,0
0.222222,0.002943,0.082667,0
0.222222,0.003389,0.076605,0
0.222222,0.004106,0.078396,0
0.212121,0.002435,0.083632,0
0.232323,0.004197,0.075778,0
0.232323,0.003697,0.078396,0
0.242424,0.002644,0.08005,0
0.252525,0.002362,0.075641,0
0.272727,0.004197,0.075916,0
0.242424,0.016525,0.077432,0
0.272727,0.003598,0.078258,0
0.222222,0.007558,0.081427,0
0.212121,0.013818,0.084459,0
0.212121,0.004542,0.078121,0
0.222222,0.00695,0.097685,0
0.232323,0.003761,0.080876,0
0.222222,0.003598,0.077294,0
0.212121,0.003134,0.074676,0
0.232323,0.003625,0.080325,0
0.212121,0.016598,0.083356,0
0.222222,0.003879,0.077432,0
0.20202,0.004288,0.087627,0
0.20202,0.002989,0.079223,0
0.222222,0.003888,0.084045,0
0.212121,0.003443,0.077018,0
0.252525,0.003407,0.075503,0
0.222222,0.007922,0.078534,0
0.20202,0.00457,0.075778,0
0.212121,0.003943,0.096445,0
0.20202,0.016543,0.081841,0
0.242424,0.004097,0.077294,0
0.212121,0.002353,0.076605,0
0.222222,0.003461,0.077707,0
0.222222,0.003697,0.085561,0
0.232323,0.003688,0.076605,0
0.20202,0.003625,0.090245,0
0.222222,0.004442,0.077156,0
0.212121,0.004415,0.079636,0
0.222222,0.003434,0.076743,0
0.212121,0.01657,0.081841,0
0.222222,0.004115,0.081565,0
0.212121,0.009148,0.090383,0
0.212121,0.005224,0.079636,0
0.212121,0.002616,0.075916,0
0.242424,0.006059,0.094654,0
0.191919,0.003552,0.07633,0
0.232323,0.002898,0.076881,0
0.222222,0.004288,0.08749,0
0.212121,0.00456,0.081152,0
0.212121,0.016162,0.076605,0
0.212121,0.002907,0.079085,0
0.212121,0.003579,0.076192,0
0.212121,0.004152,0.077707,0
0.222222,0.002834,0.081152,0
0.232323,0.003152,0.093139,0
0.222222,0.003934,0.081014,0
0.242424,0.008458,0.076467,0
0.232323,0.002744,0.110912,0
0.222222,0.004324,0.090659,0
0.232323,0.017061,0.079085,0
0.212121,0.002598,0.086801,0
0.242424,0.003734,0.08625,0
0.212121,0.00337,0.076881,0
0.222222,0.00357,0.075641,0
0.232323,0.002744,0.085285,0
0.222222,0.003543,0.077707,0
0.242424,0.004288,0.079636,0
0.232323,0.003398,0.077432,0
0.212121,0.003116,0.081703,0
0.222222,0.010665,0.088179,0
0.232323,0.00318,0.078534,0
0.232323,0.00447,0.101956,0
0.212121,0.003461,0.079223,0
0.232323,0.005224,0.075227,0
0.212121,0.002971,0.085836,0
0.212121,0.003434,0.075916,0
0.232323,0.004015,0.075227,0
0.222222,0.002943,0.084045,0
0.212121,0.00328,0.076054,0
0.242424,0.014744,0.078672,0
0.212121,0.003507,0.100165,0
0.242424,0.002589,0.085836,0
0.212121,0.003352,0.087627,0
0.232323,0.002716,0.086801,0
0.232323,0.003498,0.084321,0
0.232323,0.004052,0.076881,0
0.242424,0.006668,0.097134,0
0.222222,0.003707,0.07757,0
0.20202,0.002371,0.100165,0
0.232323,0.010093,0.075227,0
0.222222,0.003062,0.082254,0
0.222222,0.00258,0.083907,0
0.191919,0.003098,0.078947,0
0.232323,0.00407,0.075641,0
0.232323,0.003498,0.082805,0
0.232323,0.002344,0.079223,0
0.222222,0.00337,0.078947,0
0.242424,0.002653,0.083907,0
0.212121,0.002725,0.079912,0
0.222222,0.014699,0.077707,0
0.232323,0.003634,0.089005,0
0.242424,0.005987,0.086112,0
0.242424,0.002426,0.131303,0
0.222222,0.002471,0.078534,0
0.222222,0.003525,0.076467,0
0.222222,0.002244,0.087352,0
0.222222,0.004024,0.079774,0
0.232323,0.002489,0.077432,0
0.222222,0.002217,0.095481,0
0.242424,0.011011,0.086112,0
0.222222,0.003125,0.082392,0
0.212121,0.002953,0.07633,0
0.242424,0.002616,0.078947,0
0.232323,0.002825,0.077432,0
0.252525,0.003879,0.090383,0
0.222222,0.003234,0.075916,0
0.212121,0.007722,0.076605,0
0.222222,0.009857,0.08377,0
0.242424,0.00387,0.077018,0
0.232323,0.008521,0.08005,0
0.242424,0.003107,0.081979,0
